,Topic,ID,FunctionValue,Label
809,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Im</span> <span class=\""text-highlight\"">Schönblick</span>"",""housenumber"":""<span class=\""text-highlight\"">4</span>"",""city"":""Tübingen"",""zipCode"":""72076"",""cityPart"":""Waldhäuser-Ost"",""country"":""Deutschland}}",navi/Start/Address
773,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Talstraße 4"",""city"":""Bietigheim-Bissingen"",""zipCode"":""74321"",""poiName"":""Kaufland Bietigheim-Bissingen (50kW)"",""poiCategoryName"":""DC Laden"",""poiCategory"":""DC Laden"",""poiNameCategory"":""Kaufland Bietigheim-Bissingen (50kW) (DC Laden)}}",navi/Start/Address
757,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""street"":""Seligweiler 1"",""city"":""Ulm"",""zipCode"":""89081"",""poiName"":""EnBW Seligweiler (300kW)"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""EnBW Seligweiler (300kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
748,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/d3f355c4-9023-4384-b274-53e65a7801a7', 'state': 'Baden-Württemberg', 'id': 'd3f355c4-9023-4384-b274-53e65a7801a7', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
747,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Bietigheim&#8205;</span>-Bissingen"",""poiName"":""<span class=\""text-highlight\"">Bietigheim&#8205;</span>-Bissingen"",""country"":""Deutschland}}",navi/Start/Address
742,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BY"",""countryAbbreviation"":""D"",""city"":""München-<span class=\""text-highlight\"">&#8205;Flughafen</span>"",""zipCode"":""85356"",""poiName"":""Parkhaus <span class=\""text-highlight\"">P20</span>"",""country"":""Deutschland}}",navi/Start/Address
739,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""Gadastraße"",""housenumber"":""3"",""city"":""Bergkirchen"",""zipCode"":""85232"",""poiName"":""EnBW Gadastraße 3 (300kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""EnBW Gadastraße 3 (300kW) (HPC Laden)}}",navi/Start/Address
731,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/f1cd41b1-4bfc-4a02-b939-d04b4cdddad7', 'id': 'f1cd41b1-4bfc-4a02-b939-d04b4cdddad7', 'street': 'Gadastraße 3', 'name': '', 'city': 'Bergkirchen', 'coordinates': {'latitude': 575488014.0, 'latitudeDegree': 48.236847, 'longitude': 135430010.0, 'longitudeDegree': 11.35161}}",navi/Start/Address
717,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/3c8a9415-1959-42c1-b2fe-b281a5fb195d', 'state': 'Baden-Württemberg', 'id': '3c8a9415-1959-42c1-b2fe-b281a5fb195d', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
971,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Hessen"",""countryAbbreviation"":""D"",""street"":""Terminal 1"",""city"":""Frankfurt am Main"",""zipCode"":""60549"",""cityPart"":""Flughafen"",""poiName"":""<span class=\""text-highlight\"">Sheraton&#8205;</span>-Frankfurt"",""country"":""Deutschland"",""poiCategoryName"":""Hotel"",""poiCategory"":""Hotel"",""poiNameCategory"":""<span class=\""text-highlight\"">Sheraton&#8205;</span>-Frankfurt (Hotel)}}",navi/Start/Address
691,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/bad94e9c-80e7-4ce0-99b4-fe3ecb7bff9b', 'state': 'Baden-Württemberg', 'id': 'bad94e9c-80e7-4ce0-99b4-fe3ecb7bff9b', 'countryAbbreviation': 'D', 'street': 'Porscheplatz', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 582620829.0, 'latitudeDegree': 48.834713, 'longitude': 109187449.0, 'longitudeDegree': 9.15198}}",navi/Start/Address
660,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/949a95e0-a11e-4931-b606-11b799199126', 'state': 'Baden-Württemberg', 'id': '949a95e0-a11e-4931-b606-11b799199126', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
623,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/89c43214-6b2c-4b3c-8da8-378633088fbe', 'state': 'Baden-Württemberg', 'id': '89c43214-6b2c-4b3c-8da8-378633088fbe', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
777,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""Holzgartenstraße"",""housenumber"":""9"",""city"":""Bietigheim Bissingen"",""zipCode"":""74321"",""poiName"":""Eneco Bietigheim Bissingen Holzgartenstraße 9 (150kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""Eneco Bietigheim Bissingen Holzgartenstraße 9 (150kW) (HPC Laden)}}",navi/Start/Address
318,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Niedersachsen"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Lutterber&#8205;</span>ger Straße"",""housenumber"":""10"",""city"":""Staufenberg"",""zipCode"":""34355"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> Triftstraße Total (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> Triftstraße Total (350kW) (Porsche Turbo Charging)}}",navi/Start/Address
315,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Hessen"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Rhön&#8205;</span>straße"",""housenumber"":""5"",""city"":""Eichenzell"",""zipCode"":""36124"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> <span class=\""text-highlight\"">Rhön&#8205;</span>hof Eichenzell (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> <span class=\""text-highlight\"">Rhön&#8205;</span>hof Eichenzell (350kW) (Porsche Turbo Charging)}}",navi/Start/Address
307,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Heilbronner Straße 385, Stuttgart",navi/Start/Address
104,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/3ad29018-4cca-45b8-a1dd-dbc8b8dd2980', 'state': 'Baden-Württemberg', 'id': '3ad29018-4cca-45b8-a1dd-dbc8b8dd2980', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
86,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Augsburg</span>"",""zipCode"":""86150"",""country"":""Deutschland}}",navi/Start/Address
85,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/e56231fc-8575-4bc9-bf90-8d1df25aa447', 'state': 'Baden-Württemberg', 'id': 'e56231fc-8575-4bc9-bf90-8d1df25aa447', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
72,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/f91ba7a5-7c8e-4af6-bb9c-a394e7517b43', 'state': 'Baden-Württemberg', 'id': 'f91ba7a5-7c8e-4af6-bb9c-a394e7517b43', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
70,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Lombardia"",""countryAbbreviation"":""I"",""street"":""Via Bargnana"",""housenumber"":""2"",""city"":""Bargnana"",""zipCode"":""25030"",""poiName"":""<span class=\""text-highlight\"">Porsc&#8205;</span>he Experience Center <span class=\""text-highlight\"">Franciacorta</span>"",""country"":""Italien}}",navi/Start/Address
50,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/88a3c81d-b12c-43eb-adc6-eebe39e77584', 'state': 'Baden-Württemberg', 'id': '88a3c81d-b12c-43eb-adc6-eebe39e77584', 'providerId': 'Google', 'countryAbbreviation': 'D', 'name': '', 'city': 'Schwaigern', 'coordinates': {'latitude': 585978560.0, 'latitudeDegree': 49.116154, 'longitude': 108182245.0, 'longitudeDegree': 9.06773}}",navi/Start/Address
36,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/ecb450a5-2650-498b-905a-72fbb18cdf4c', 'state': 'Baden-Württemberg', 'id': 'ecb450a5-2650-498b-905a-72fbb18cdf4c', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
24,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/dc92a61f-ec45-44d4-9223-4b30d77fb3bb', 'state': 'Baden-Württemberg', 'id': 'dc92a61f-ec45-44d4-9223-4b30d77fb3bb', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
21,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/21bfeeb4-375e-405b-87a1-81c7d45d5b76', 'state': 'Baden-Württemberg', 'id': '21bfeeb4-375e-405b-87a1-81c7d45d5b76', 'street': 'Kastanienweg', 'name': '', 'city': 'Oberriexingen', 'coordinates': {'latitude': 583752499.0, 'latitudeDegree': 48.92957, 'longitude': 107584034.0, 'longitudeDegree': 9.0175}}",navi/Start/Address
1054,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/de77d7e8-c692-4caa-aef6-032bb975c520', 'state': 'Baden-Württemberg', 'id': 'de77d7e8-c692-4caa-aef6-032bb975c520', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
52,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""city"":""Ingolstadt"",""zipCode"":""<span class=\""text-highlight\"">85049</span>"",""country"":""Deutschland}}",navi/Start/Address
6,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/9e924b48-4434-45bc-92e8-2fff71edb5d4', 'state': 'Baden-Württemberg', 'id': '9e924b48-4434-45bc-92e8-2fff71edb5d4', 'countryAbbreviation': 'D', 'street': 'Urbanstaffel', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Bietigheim-Bissingen', 'coordinates': {'latitude': 584155101.0, 'latitudeDegree': 48.963314, 'longitude': 108914233.0, 'longitudeDegree': 9.12908}}",navi/Start/Address
105,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BY"",""countryAbbreviation"":""D"",""street"":""An d. Sägemühle"",""city"":""Burgberg im Allgäu"",""zipCode"":""87545"",""poiName"":""<span class=\""text-highlight\"">Alpzitt</span> - Chalets im Dorf an der Sägemühle"",""country"":""Deutschland}}",navi/Start/Address
2,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""Eberhardstraße"",""housenumber"":""16"",""city"":""Ludwigsburg"",""zipCode"":""71634"",""poiName"":""<span class=\""text-highlight\"">Bønne</span> <span class=\""text-highlight\"">Café</span> & Bar"",""country"":""Deutschland}}",navi/Start/Address
2497,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/8c99313f-859e-4869-b53e-03735a8ee3c5', 'state': 'Baden-Württemberg', 'id': '8c99313f-859e-4869-b53e-03735a8ee3c5', 'name': '', 'city': 'Leinfelden-Echterdingen', 'coordinates': {'latitude': 580910194.0, 'latitudeDegree': 48.69133, 'longitude': 109716730.0, 'longitudeDegree': 9.1963}}",navi/Start/Address
2448,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Christophstraße</span>"",""housenumber"":""<span class=\""text-highlight\"">45</span>"",""city"":""Stuttgart"",""zipCode"":""70180"",""cityPart"":""Mitte"",""country"":""Deutschland}}",navi/Start/Address
1071,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/6a2e9831-ffd3-4c21-88e0-4f6b30d2170d', 'state': 'Baden-Württemberg', 'id': '6a2e9831-ffd3-4c21-88e0-4f6b30d2170d', 'providerId': 'Google', 'countryAbbreviation': 'D', 'name': '', 'city': 'Salach', 'coordinates': {'latitude': 580907403.0, 'latitudeDegree': 48.691097, 'longitude': 116521280.0, 'longitudeDegree': 9.7667}}",navi/Start/Address
2325,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""Goldbeckstraße 1"",""city"":""Hirschberg an der Bergstraße"",""zipCode"":""69493"",""poiName"":""TotalEnergies Goldbeckstraße 1 (190kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""TotalEnergies Goldbeckstraße 1 (190kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
2317,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Goldbeckstraße"",""housenumber"":""1a"",""city"":""Hirschberg an der Bergstraße"",""zipCode"":""69493"",""poiName"":""FRHPC TotalEnergies Goldbeckstraße (175kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""FRHPC TotalEnergies Goldbeckstraße (175kW) (HPC Laden)}}",navi/Start/Address
2149,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Dorfstraße 35, Grän",navi/Start/Address
2143,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Stresemannstraße 7, Stuttgart",navi/Start/Address
1703,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Forchheimer Straße 15"",""city"":""Riegel am Kaiserstuhl"",""zipCode"":""79359"",""poiName"":""Aral Pulse Riegel am Kaiserstruhl (300kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""Aral Pulse Riegel am Kaiserstruhl (300kW) (HPC Laden)}}",navi/Start/Address
1556,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Kärnten"",""countryAbbreviation"":""A"",""street"":""Mühlbach"",""housenumber"":""4"",""city"":""Rennweg am Katschberg"",""zipCode"":""9863"",""poiName"":""Pension <span class=\""text-highlight\"">Mühlbacherhof</span>"",""country"":""Österreich}}",navi/Start/Address
1552,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Tauern Spa Str. 1, Kaprun",navi/Start/Address
1550,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Kärnten"",""countryAbbreviation"":""A"",""street"":""Laggen 18"",""city"":""Laggen"",""zipCode"":""9861"",""poiName"":""IONITY Eisentratten (350kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""IONITY Eisentratten (350kW) (HPC Laden)}}",navi/Start/Address
1544,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Salzburg"",""countryAbbreviation"":""A"",""street"":""<span class=\""text-highlight\"">Tauern</span> <span class=\""text-highlight\"">Spa</span> Str."",""housenumber"":""1"",""city"":""Kaprun"",""zipCode"":""5710"",""poiName"":""<span class=\""text-highlight\"">TAUERN</span> <span class=\""text-highlight\"">SPA</span> Zell am See - Kaprun"",""country"":""Österreich}}",navi/Start/Address
2524,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/dbb1b922-f2fc-4973-ace6-bf55182be4d2', 'state': 'Baden-Württemberg', 'id': 'dbb1b922-f2fc-4973-ace6-bf55182be4d2', 'street': 'Porscheplatz', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 582624825.0, 'latitudeDegree': 48.83505, 'longitude': 109189643.0, 'longitudeDegree': 9.1521}}",navi/Start/Address
109,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/98c4c7f1-7384-4e6f-8927-2f4fc737143a', 'state': 'BY', 'id': '98c4c7f1-7384-4e6f-8927-2f4fc737143a', 'providerId': 'Google', 'countryAbbreviation': 'D', 'street': 'An d. Sägemühle', 'name': '', 'poiId': 'ChIJacLDaTiBnEcRCaQqGT4uPEk', 'city': 'Burgberg im Allgäu', 'coordinates': {'latitude': 567175414.0, 'latitudeDegree': 47.540092, 'longitude': 122688926.0, 'longitudeDegree': 10.28366}}",navi/Start/Address
